0	6.27744e+66
0.01	6.27744e+66
0.02	6.27744e+66
0.03	6.27744e+66
0.04	6.27744e+66
0.05	6.27744e+66
0.06	6.27744e+66
0.07	6.27744e+66
0.08	6.27744e+66
0.09	6.27744e+66
0.1	6.27744e+66
0.11	6.27744e+66
0.12	6.27744e+66
0.13	6.27744e+66
0.14	6.27744e+66
0.15	6.27744e+66
0.16	6.27744e+66
0.17	6.27744e+66
0.18	6.27744e+66
0.19	6.27744e+66
0.2	6.27744e+66
0.21	6.27744e+66
0.22	6.27744e+66
0.23	6.27744e+66
0.24	6.27744e+66
0.25	6.27744e+66
0.26	6.27744e+66
0.27	6.27744e+66
0.28	6.27744e+66
0.29	6.27744e+66
0.3	6.27744e+66
0.31	6.27744e+66
0.32	6.27744e+66
0.33	6.27744e+66
0.34	6.27744e+66
0.35	6.27744e+66
0.36	6.27744e+66
0.37	6.27744e+66
0.38	6.27744e+66
0.39	6.27744e+66
0.4	6.27744e+66
0.41	6.27744e+66
0.42	6.27744e+66
0.43	6.27744e+66
0.44	6.27744e+66
0.45	6.27744e+66
0.46	6.27744e+66
0.47	6.27744e+66
0.48	6.27744e+66
0.49	6.27744e+66
0.5	6.27744e+66
0.51	6.27744e+66
0.52	6.27744e+66
0.53	6.27744e+66
0.54	6.27744e+66
0.55	6.27744e+66
0.56	6.27744e+66
0.57	6.27744e+66
0.58	6.27744e+66
0.59	6.27744e+66
0.6	6.27744e+66
0.61	6.27744e+66
0.62	6.27744e+66
0.63	6.27744e+66
0.64	6.27744e+66
0.65	6.27744e+66
0.66	6.27744e+66
0.67	6.27744e+66
0.68	6.27744e+66
0.69	6.27744e+66
0.7	6.27744e+66
0.71	6.27744e+66
0.72	6.27744e+66
0.73	6.27744e+66
0.74	6.27744e+66
0.75	6.27744e+66
0.76	6.27744e+66
0.77	6.27744e+66
0.78	6.27744e+66
0.79	6.27744e+66
0.8	6.27744e+66
0.81	6.27744e+66
0.82	6.27744e+66
0.83	6.27744e+66
0.84	6.27744e+66
0.85	6.27744e+66
0.86	6.27744e+66
0.87	6.27744e+66
0.88	6.27744e+66
0.89	6.27744e+66
0.9	6.27744e+66
0.91	6.27744e+66
0.92	6.27744e+66
0.93	6.27744e+66
0.94	6.27744e+66
0.95	6.27744e+66
0.96	6.27744e+66
0.97	6.27744e+66
0.98	6.27744e+66
0.99	6.27744e+66
1	6.27744e+66
1.01	6.27744e+66
1.02	6.27744e+66
1.03	6.27744e+66
1.04	6.27744e+66
1.05	6.27744e+66
1.06	6.27744e+66
1.07	6.27744e+66
1.08	6.27744e+66
1.09	6.27744e+66
1.1	6.27744e+66
1.11	6.27744e+66
1.12	6.27744e+66
1.13	6.27744e+66
1.14	6.27744e+66
1.15	6.27744e+66
1.16	6.27744e+66
1.17	6.27744e+66
1.18	6.27744e+66
1.19	6.27744e+66
1.2	6.27744e+66
1.21	6.27744e+66
1.22	6.27744e+66
1.23	6.27744e+66
1.24	6.27744e+66
1.25	6.27744e+66
1.26	6.27744e+66
1.27	6.27744e+66
1.28	6.27744e+66
1.29	6.27744e+66
1.3	6.27744e+66
1.31	6.27744e+66
1.32	6.27744e+66
1.33	6.27744e+66
1.34	6.27744e+66
1.35	6.27744e+66
1.36	6.27744e+66
1.37	6.27744e+66
1.38	6.27744e+66
1.39	6.27744e+66
1.4	6.27744e+66
1.41	6.27744e+66
1.42	6.27744e+66
1.43	6.27744e+66
1.44	6.27744e+66
1.45	6.27744e+66
1.46	6.27744e+66
1.47	6.27744e+66
1.48	6.27744e+66
1.49	6.27744e+66
1.5	6.27744e+66
1.51	6.27744e+66
1.52	6.27744e+66
1.53	6.27744e+66
1.54	6.27744e+66
1.55	6.27744e+66
1.56	6.27744e+66
1.57	6.27744e+66
1.58	6.27744e+66
1.59	6.27744e+66
1.6	6.27744e+66
1.61	6.27744e+66
1.62	6.27744e+66
1.63	6.27744e+66
1.64	6.27744e+66
1.65	6.27744e+66
1.66	6.27744e+66
1.67	6.27744e+66
1.68	6.27744e+66
1.69	6.27744e+66
1.7	6.27744e+66
1.71	6.27744e+66
1.72	6.27744e+66
1.73	6.27744e+66
1.74	6.27744e+66
1.75	6.27744e+66
1.76	6.27744e+66
1.77	6.27744e+66
1.78	6.27744e+66
1.79	6.27744e+66
1.8	6.27744e+66
1.81	6.27744e+66
1.82	6.27744e+66
1.83	6.27744e+66
1.84	6.27744e+66
1.85	6.27744e+66
1.86	6.27744e+66
1.87	6.27744e+66
1.88	6.27744e+66
1.89	6.27744e+66
1.9	6.27744e+66
1.91	6.27744e+66
1.92	6.27744e+66
1.93	6.27744e+66
1.94	6.27744e+66
1.95	6.27744e+66
1.96	6.27744e+66
1.97	6.27744e+66
1.98	6.27744e+66
1.99	6.27744e+66
2	6.27744e+66
2.01	6.27744e+66
2.02	6.27744e+66
2.03	6.27744e+66
2.04	6.27744e+66
2.05	6.27744e+66
2.06	6.27744e+66
2.07	6.27744e+66
2.08	6.27744e+66
2.09	6.27744e+66
2.1	6.27744e+66
2.11	6.27744e+66
2.12	6.27744e+66
2.13	6.27744e+66
2.14	6.27744e+66
2.15	6.27744e+66
2.16	6.27744e+66
2.17	6.27744e+66
2.18	6.27744e+66
2.19	6.27744e+66
2.2	6.27744e+66
2.21	6.27744e+66
2.22	6.27744e+66
2.23	6.27744e+66
2.24	6.27744e+66
2.25	6.27744e+66
2.26	6.27744e+66
2.27	6.27744e+66
2.28	6.27744e+66
2.29	6.27744e+66
2.3	6.27744e+66
2.31	6.27744e+66
2.32	6.27744e+66
2.33	6.27744e+66
2.34	6.27744e+66
2.35	6.27744e+66
2.36	6.27744e+66
2.37	6.27744e+66
2.38	6.27744e+66
2.39	6.27744e+66
2.4	6.27744e+66
2.41	6.27744e+66
2.42	6.27744e+66
2.43	6.27744e+66
2.44	6.27744e+66
2.45	6.27744e+66
2.46	6.27744e+66
2.47	6.27744e+66
2.48	6.27744e+66
2.49	6.27744e+66
2.5	6.27744e+66
2.51	6.27744e+66
2.52	6.27744e+66
2.53	6.27744e+66
2.54	6.27744e+66
2.55	6.27744e+66
2.56	6.27744e+66
2.57	6.27744e+66
2.58	6.27744e+66
2.59	6.27744e+66
2.6	6.27744e+66
2.61	6.27744e+66
2.62	6.27744e+66
2.63	6.27744e+66
2.64	6.27744e+66
2.65	6.27744e+66
2.66	6.27744e+66
2.67	6.27744e+66
2.68	6.27744e+66
2.69	6.27744e+66
2.7	6.27744e+66
2.71	6.27744e+66
2.72	6.27744e+66
2.73	6.27744e+66
2.74	6.27744e+66
2.75	6.27744e+66
2.76	6.27744e+66
2.77	6.27744e+66
2.78	6.27744e+66
2.79	6.27744e+66
2.8	6.27744e+66
2.81	6.27744e+66
2.82	6.27744e+66
2.83	6.27744e+66
2.84	6.27744e+66
2.85	6.27744e+66
2.86	6.27744e+66
2.87	6.27744e+66
2.88	6.27744e+66
2.89	6.27744e+66
2.9	6.27744e+66
2.91	6.27744e+66
2.92	6.27744e+66
2.93	6.27744e+66
2.94	6.27744e+66
2.95	6.27744e+66
2.96	6.27744e+66
2.97	6.27744e+66
2.98	6.27744e+66
2.99	6.27744e+66
3	6.27744e+66
3.01	6.27744e+66
3.02	6.27744e+66
3.03	6.27744e+66
3.04	6.27744e+66
3.05	6.27744e+66
3.06	6.27744e+66
3.07	6.27744e+66
3.08	6.27744e+66
3.09	6.27744e+66
3.1	6.27744e+66
3.11	6.27744e+66
3.12	6.27744e+66
3.13	6.27744e+66
3.14	6.27744e+66
3.15	6.27744e+66
3.16	6.27744e+66
3.17	6.27744e+66
3.18	6.27744e+66
3.19	6.27744e+66
3.2	6.27744e+66
3.21	6.27744e+66
3.22	6.27744e+66
3.23	6.27744e+66
3.24	6.27744e+66
3.25	6.27744e+66
3.26	6.27744e+66
3.27	6.27744e+66
3.28	6.27744e+66
3.29	6.27744e+66
3.3	6.27744e+66
3.31	6.27744e+66
3.32	6.27744e+66
3.33	6.27744e+66
3.34	6.27744e+66
3.35	6.27744e+66
3.36	6.27744e+66
3.37	6.27744e+66
3.38	6.27744e+66
3.39	6.27744e+66
3.4	6.27744e+66
3.41	6.27744e+66
3.42	6.27744e+66
3.43	6.27744e+66
3.44	6.27744e+66
3.45	6.27744e+66
3.46	6.27744e+66
3.47	6.27744e+66
3.48	6.27744e+66
3.49	6.27744e+66
3.5	6.27744e+66
3.51	6.27744e+66
3.52	6.27744e+66
3.53	6.27744e+66
3.54	6.27744e+66
3.55	6.27744e+66
3.56	6.27744e+66
3.57	6.27744e+66
3.58	6.27744e+66
3.59	6.27744e+66
3.6	6.27744e+66
3.61	6.27744e+66
3.62	6.27744e+66
3.63	6.27744e+66
3.64	6.27744e+66
3.65	6.27744e+66
3.66	6.27744e+66
3.67	6.27744e+66
3.68	6.27744e+66
3.69	6.27744e+66
3.7	6.27744e+66
3.71	6.27744e+66
3.72	6.27744e+66
3.73	6.27744e+66
3.74	6.27744e+66
3.75	6.27744e+66
3.76	6.27744e+66
3.77	6.27744e+66
3.78	6.27744e+66
3.79	6.27744e+66
3.8	6.27744e+66
3.81	6.27744e+66
3.82	6.27744e+66
3.83	6.27744e+66
3.84	6.27744e+66
3.85	6.27744e+66
3.86	6.27744e+66
3.87	6.27744e+66
3.88	6.27744e+66
3.89	6.27744e+66
3.9	6.27744e+66
3.91	6.27744e+66
3.92	6.27744e+66
3.93	6.27744e+66
3.94	6.27744e+66
3.95	6.27744e+66
3.96	6.27744e+66
3.97	6.27744e+66
3.98	6.27744e+66
3.99	6.27744e+66
4	6.27744e+66
4.01	6.27744e+66
4.02	6.27744e+66
4.03	6.27744e+66
4.04	6.27744e+66
4.05	6.27744e+66
4.06	6.27744e+66
4.07	6.27744e+66
4.08	6.27744e+66
4.09	6.27744e+66
4.1	6.27744e+66
4.11	6.27744e+66
4.12	6.27744e+66
4.13	6.27744e+66
4.14	6.27744e+66
4.15	6.27744e+66
4.16	6.27744e+66
4.17	6.27744e+66
4.18	6.27744e+66
4.19	6.27744e+66
4.2	6.27744e+66
4.21	6.27744e+66
4.22	6.27744e+66
4.23	6.27744e+66
4.24	6.27744e+66
4.25	6.27744e+66
4.26	6.27744e+66
4.27	6.27744e+66
4.28	6.27744e+66
4.29	6.27744e+66
4.3	6.27744e+66
4.31	6.27744e+66
4.32	6.27744e+66
4.33	6.27744e+66
4.34	6.27744e+66
4.35	6.27744e+66
4.36	6.27744e+66
4.37	6.27744e+66
4.38	6.27744e+66
4.39	6.27744e+66
4.4	6.27744e+66
4.41	6.27744e+66
4.42	6.27744e+66
4.43	6.27744e+66
4.44	6.27744e+66
4.45	6.27744e+66
4.46	6.27744e+66
4.47	6.27744e+66
4.48	6.27744e+66
4.49	6.27744e+66
4.5	6.27744e+66
4.51	6.27744e+66
4.52	6.27744e+66
4.53	6.27744e+66
4.54	6.27744e+66
4.55	6.27744e+66
4.56	6.27744e+66
4.57	6.27744e+66
4.58	6.27744e+66
4.59	6.27744e+66
4.6	6.27744e+66
4.61	6.27744e+66
4.62	6.27744e+66
4.63	6.27744e+66
4.64	6.27744e+66
4.65	6.27744e+66
4.66	6.27744e+66
4.67	6.27744e+66
4.68	6.27744e+66
4.69	6.27744e+66
4.7	6.27744e+66
4.71	6.27744e+66
4.72	6.27744e+66
4.73	6.27744e+66
4.74	6.27744e+66
4.75	6.27744e+66
4.76	6.27744e+66
4.77	6.27744e+66
4.78	6.27744e+66
4.79	6.27744e+66
4.8	6.27744e+66
4.81	6.27744e+66
4.82	6.27744e+66
4.83	6.27744e+66
4.84	6.27744e+66
4.85	6.27744e+66
4.86	6.27744e+66
4.87	6.27744e+66
4.88	6.27744e+66
4.89	6.27744e+66
4.9	6.27744e+66
4.91	6.27744e+66
4.92	6.27744e+66
4.93	6.27744e+66
4.94	6.27744e+66
4.95	6.27744e+66
4.96	6.27744e+66
4.97	6.27744e+66
4.98	6.27744e+66
4.99	6.27744e+66
5	6.27744e+66
5.01	6.27744e+66
5.02	6.27744e+66
5.03	6.27744e+66
5.04	6.27744e+66
5.05	6.27744e+66
5.06	6.27744e+66
5.07	6.27744e+66
5.08	6.27744e+66
5.09	6.27744e+66
5.1	6.27744e+66
5.11	6.27744e+66
5.12	6.27744e+66
5.13	6.27744e+66
5.14	6.27744e+66
5.15	6.27744e+66
5.16	6.27744e+66
5.17	6.27744e+66
5.18	6.27744e+66
5.19	6.27744e+66
5.2	6.27744e+66
5.21	6.27744e+66
5.22	6.27744e+66
5.23	6.27744e+66
5.24	6.27744e+66
5.25	6.27744e+66
5.26	6.27744e+66
5.27	6.27744e+66
5.28	6.27744e+66
5.29	6.27744e+66
5.3	6.27744e+66
5.31	6.27744e+66
5.32	6.27744e+66
5.33	6.27744e+66
5.34	6.27744e+66
5.35	6.27744e+66
5.36	6.27744e+66
5.37	6.27744e+66
5.38	6.27744e+66
5.39	6.27744e+66
5.4	6.27744e+66
5.41	6.27744e+66
5.42	6.27744e+66
5.43	6.27744e+66
5.44	6.27744e+66
5.45	6.27744e+66
5.46	6.27744e+66
5.47	6.27744e+66
5.48	6.27744e+66
5.49	6.27744e+66
5.5	6.27744e+66
5.51	6.27744e+66
5.52	6.27744e+66
5.53	6.27744e+66
5.54	6.27744e+66
5.55	6.27744e+66
5.56	6.27744e+66
5.57	6.27744e+66
5.58	6.27744e+66
5.59	6.27744e+66
5.6	6.27744e+66
5.61	6.27744e+66
