0	6.27744e+66
0.1	6.27744e+66
0.2	6.27744e+66
0.3	6.27744e+66
0.4	6.27744e+66
0.5	6.27744e+66
0.6	6.27744e+66
0.7	6.27744e+66
0.8	6.27744e+66
0.9	6.27744e+66
1	6.27744e+66
1.1	6.27744e+66
1.2	6.27744e+66
1.3	6.27744e+66
1.4	6.27744e+66
1.5	6.27744e+66
1.6	6.27744e+66
1.7	6.27744e+66
1.8	6.27744e+66
1.9	6.27744e+66
2	6.27744e+66
2.1	6.27744e+66
2.2	6.27744e+66
2.3	6.27744e+66
2.4	6.27744e+66
2.5	6.27744e+66
2.6	6.27744e+66
2.7	6.27744e+66
2.8	6.27744e+66
2.9	6.27744e+66
3	6.27744e+66
3.1	6.27744e+66
3.2	6.27744e+66
3.3	6.27744e+66
3.4	6.27744e+66
3.5	6.27744e+66
3.6	6.27744e+66
3.7	6.27744e+66
3.8	6.27744e+66
3.9	6.27744e+66
4	6.27744e+66
4.1	6.27744e+66
4.2	6.27744e+66
4.3	6.27744e+66
4.4	6.27744e+66
4.5	6.27744e+66
4.6	6.27744e+66
4.7	6.27744e+66
4.8	6.27744e+66
4.9	6.27744e+66
5	6.27744e+66
5.1	6.27744e+66
5.2	6.27744e+66
5.3	6.27744e+66
5.4	6.27744e+66
5.5	6.27744e+66
5.6	6.27744e+66
5.7	6.27744e+66
5.8	6.27744e+66
5.9	6.27744e+66
6	6.27744e+66
6.1	6.27744e+66
6.2	6.27744e+66
6.3	6.27744e+66
6.4	6.27744e+66
6.5	6.27744e+66
6.6	6.27744e+66
6.7	6.27744e+66
6.8	6.27744e+66
6.9	6.27744e+66
7	6.27744e+66
7.1	6.27744e+66
7.2	6.27744e+66
7.3	6.27744e+66
7.4	6.27744e+66
7.5	6.27744e+66
7.6	6.27744e+66
7.7	6.27744e+66
7.8	6.27744e+66
7.9	6.27744e+66
8	6.27744e+66
8.1	6.27744e+66
8.2	6.27744e+66
8.3	6.27744e+66
8.4	6.27744e+66
8.5	6.27744e+66
8.6	6.27744e+66
8.7	6.27744e+66
8.8	6.27744e+66
8.9	6.27744e+66
9	6.27744e+66
9.1	6.27744e+66
9.2	6.27744e+66
9.3	6.27744e+66
9.4	6.27744e+66
9.5	6.27744e+66
9.6	6.27744e+66
9.7	6.27744e+66
9.8	6.27744e+66
9.9	6.27744e+66
