0	1
0.01	1
0.02	0.99976
0.03	0.999281
0.04	0.998556
0.05	0.997574
0.06	0.996299
0.07	0.99466
0.08	0.992512
0.09	0.989548
0.1	0.985061
0.11	0.977041
0.12	0.957087
0.13	0.824747
0.14	0.443044
0.15	0.407625
0.16	0.388359
0.17	0.37559
0.18	0.366174
0.19	0.358726
0.2	0.35252
0.21	0.34713
0.22	0.342281
0.23	0.337781
0.24	0.333483
0.25	0.329263
0.26	0.325007
0.27	0.320596
0.28	0.315894
0.29	0.31073
0.3	0.30487
0.31	0.297975
0.32	0.289521
0.33	0.278637
0.34	0.263776
0.35	0.241942
0.36	0.206709
0.37	0.142638
0.38	0.00959847
0.39	-0.268978
0.4	-0.565196
0.41	-0.650315
0.42	-0.673238
0.43	-0.68361
0.44	-0.690046
0.45	-0.694927
0.46	-0.699219
0.47	-0.703488
0.48	-0.708251
0.49	-0.714246
0.5	-0.722968
0.51	-0.73857
0.52	-0.779499
0.53	-1.15785
0.54	-1.42489
0.55	-1.4448
0.56	-1.45082
0.57	-1.45389
0.58	-1.45583
0.59	-1.45716
0.6	-1.45807
0.61	-1.45862
0.62	-1.45881
0.63	-1.45865
0.64	-1.45815
0.65	-1.45728
0.66	-1.45599
0.67	-1.45413
0.68	-1.45121
0.69	-1.44563
0.7	-1.42803
0.71	-0.603083
0.72	-0.568139
0.73	-0.552101
0.74	-0.54228
0.75	-0.535285
0.76	-0.529769
0.77	-0.525056
0.78	-0.520739
0.79	-0.516518
0.8	-0.512105
0.81	-0.507147
0.82	-0.501091
0.83	-0.492875
0.84	-0.480004
0.85	-0.454716
0.86	-0.376774
0.87	0.905783
0.88	1.42887
0.89	1.49096
0.9	1.49901
0.91	1.50343
0.92	1.50805
0.93	1.51652
0.94	1.55938
0.95	1.79863
0.96	1.81128
0.97	1.81527
0.98	1.81737
0.99	1.81868
1	1.81947
1.01	1.81982
1.02	1.81974
1.03	1.81922
1.04	1.81824
1.05	1.81667
1.06	1.81405
1.07	1.8083
1.08	1.77788
1.09	1.61156
1.1	1.60142
1.11	1.59664
1.12	1.59225
1.13	1.58388
1.14	1.45046
1.15	1.42681
1.16	1.42003
1.17	1.41316
1.18	1.38412
1.19	1.30273
1.2	1.29373
1.21	1.28538
1.22	1.2378
1.23	1.19241
1.24	1.18331
1.25	1.1711
1.26	0.649165
1.27	0.62964
1.28	0.619298
1.29	0.609388
1.3	0.593103
1.31	0.523073
1.32	-0.35671
1.33	-0.394252
1.34	-0.563654
1.35	-2.0166
1.36	-2.0528
1.37	-2.06621
1.38	-2.0966
1.39	-2.10716
1.4	-2.18584
1.41	-2.19321
1.42	-2.36578
1.43	-2.37468
1.44	-2.38316
1.45	-2.78507
1.46	-2.79095
1.47	-2.79597
1.48	-2.84958
1.49	-2.86444
1.5	-2.86726
1.51	-2.86852
1.52	-2.86903
1.53	-2.86885
1.54	-2.86796
1.55	-2.86609
1.56	-2.86061
1.57	-2.33501
1.58	-2.32644
1.59	-2.32222
1.6	-2.31321
1.61	-2.10735
1.62	-2.1008
1.63	-2.08922
1.64	-2.02161
1.65	-2.01426
1.66	-1.9231
1.67	-1.91218
1.68	-1.89145
1.69	-1.87066
1.7	-1.8553
1.71	-1.82615
1.72	-1.80908
1.73	-1.78487
1.74	-1.75753
1.75	-1.74146
1.76	-1.62621
1.77	-1.6134
1.78	-0.238252
1.79	-0.22329
1.8	-0.203724
1.81	-0.17313
1.82	-0.113319
1.83	0.0430356
1.84	0.518299
1.85	0.806119
1.86	0.831983
1.87	0.845674
1.88	0.90322
1.89	0.979564
1.9	0.992734
1.91	1.02229
1.92	1.14639
1.93	1.159
1.94	1.192
1.95	1.24464
1.96	1.25589
1.97	1.33793
1.98	1.36049
1.99	1.3722
2	3.72874
2.01	3.74143
2.02	3.75906
2.03	3.90422
2.04	3.92725
2.05	3.93328
2.06	4.04757
2.07	4.05181
2.08	4.15056
2.09	4.15553
2.1	4.15681
2.11	4.15702
2.12	4.15623
2.13	4.15376
2.14	4.09854
2.15	4.09249
2.16	4.08273
2.17	4.07483
2.18	-7306.64
2.19	-7306.66
2.2	-7298.67
2.21	-7253.76
2.22	-7248.45
2.23	-7234.94
2.24	-7173.64
2.25	-6837.97
2.26	-6822.28
2.27	-6808.28
2.28	-6773.67
2.29	-6752.53
2.3	-6649.1
2.31	-6628.75
2.32	-6605.33
2.33	-6580.5
2.34	-6364.74
2.35	-4962.21
2.36	-4891.95
2.37	-3512.87
2.38	-3478.95
2.39	-3311
2.4	-3177.12
2.41	-3139.87
2.42	-3096.16
2.43	-2811.22
2.44	-2434.39
2.45	-2248.56
2.46	-2203.7
2.47	-2093.75
2.48	-2036.66
2.49	-1973.12
2.5	-1906.9
2.51	-1867.79
2.52	-1804.79
2.53	0.518238
2.54	264.37
2.55	4.37049e+06
2.56	4.3707e+06
2.57	4.36838e+06
2.58	-1.29956e+07
2.59	-1.31171e+07
2.6	-1.31168e+07
2.61	-1.31122e+07
2.62	-1.30973e+07
2.63	1.14899e+07
2.64	1.15846e+07
2.65	1.15969e+07
