0	0
0.01	0.1
0.02	0.2
0.03	0.299976
0.04	0.399904
0.05	0.49976
0.06	0.599517
0.07	0.699147
0.08	0.798613
0.09	0.897864
0.1	0.996819
0.11	1.09532
0.12	1.19303
0.13	1.28874
0.14	1.37121
0.15	1.41552
0.16	1.45628
0.17	1.49512
0.18	1.53267
0.19	1.56929
0.2	1.60516
0.21	1.64042
0.22	1.67513
0.23	1.70936
0.24	1.74314
0.25	1.77648
0.26	1.80941
0.27	1.84191
0.28	1.87397
0.29	1.90556
0.3	1.93663
0.31	1.96712
0.32	1.99692
0.33	2.02587
0.34	2.05373
0.35	2.08011
0.36	2.10431
0.37	2.12498
0.38	2.13924
0.39	2.1402
0.4	2.1133
0.41	2.05678
0.42	1.99175
0.43	1.92443
0.44	1.85607
0.45	1.78706
0.46	1.71757
0.47	1.64765
0.48	1.5773
0.49	1.50647
0.5	1.43505
0.51	1.36275
0.52	1.28889
0.53	1.21094
0.54	1.09516
0.55	0.952671
0.56	0.808191
0.57	0.663109
0.58	0.517719
0.59	0.372136
0.6	0.22642
0.61	0.0806124
0.62	-0.0652493
0.63	-0.21113
0.64	-0.356996
0.65	-0.50281
0.66	-0.648538
0.67	-0.794138
0.68	-0.939551
0.69	-1.08467
0.7	-1.22924
0.71	-1.37204
0.72	-1.43235
0.73	-1.48916
0.74	-1.54437
0.75	-1.5986
0.76	-1.65213
0.77	-1.7051
0.78	-1.75761
0.79	-1.80968
0.8	-1.86133
0.81	-1.91255
0.82	-1.96326
0.83	-2.01337
0.84	-2.06266
0.85	-2.11066
0.86	-2.15613
0.87	-2.19381
0.88	-2.10323
0.89	-1.96034
0.9	-1.81124
0.91	-1.66134
0.92	-1.511
0.93	-1.3602
0.94	-1.20854
0.95	-1.05261
0.96	-0.872742
0.97	-0.691615
0.98	-0.510088
0.99	-0.328351
1	-0.146483
1.01	0.0354639
1.02	0.217446
1.03	0.39942
1.04	0.581342
1.05	0.763166
1.06	0.944833
1.07	1.12624
1.08	1.30707
1.09	1.48486
1.1	1.64601
1.11	1.80615
1.12	1.96582
1.13	2.12504
1.14	2.28343
1.15	2.42848
1.16	2.57116
1.17	2.71316
1.18	2.85448
1.19	2.99289
1.2	3.12316
1.21	3.25253
1.22	3.38107
1.23	3.50485
1.24	3.62409
1.25	3.74242
1.26	3.85953
1.27	3.92445
1.28	3.98741
1.29	4.04934
1.3	4.11028
1.31	4.16959
1.32	4.2219
1.33	4.18623
1.34	4.1468
1.35	4.09044
1.36	3.88878
1.37	3.6835
1.38	3.47688
1.39	3.26722
1.4	3.0565
1.41	2.83792
1.42	2.6186
1.43	2.38202
1.44	2.14455
1.45	1.90623
1.46	1.62773
1.47	1.34863
1.48	1.06904
1.49	0.784078
1.5	0.497633
1.51	0.210908
1.52	-0.0759446
1.53	-0.362848
1.54	-0.649733
1.55	-0.936529
1.56	-1.22314
1.57	-1.5092
1.58	-1.7427
1.59	-1.97534
1.6	-2.20757
1.61	-2.43889
1.62	-2.64962
1.63	-2.8597
1.64	-3.06863
1.65	-3.27079
1.66	-3.47221
1.67	-3.66452
1.68	-3.85574
1.69	-4.04489
1.7	-4.23195
1.71	-4.41748
1.72	-4.6001
1.73	-4.781
1.74	-4.95949
1.75	-5.13524
1.76	-5.30939
1.77	-5.47201
1.78	-5.63335
1.79	-5.65718
1.8	-5.67951
1.81	-5.69988
1.82	-5.71719
1.83	-5.72852
1.84	-5.72422
1.85	-5.67239
1.86	-5.59178
1.87	-5.50858
1.88	-5.42401
1.89	-5.33369
1.9	-5.23573
1.91	-5.13646
1.92	-5.03423
1.93	-4.91959
1.94	-4.80369
1.95	-4.68449
1.96	-4.56003
1.97	-4.43444
1.98	-4.30065
1.99	-4.1646
2	-4.02738
2.01	-3.6545
2.02	-3.28036
2.03	-2.90445
2.04	-2.51403
2.05	-2.12131
2.06	-1.72798
2.07	-1.32322
2.08	-0.918042
2.09	-0.502986
2.1	-0.0874337
2.11	0.328248
2.12	0.74395
2.13	1.15957
2.14	1.57495
2.15	1.9848
2.16	2.39405
2.17	2.80232
2.18	3.20981
2.19	-727.454
2.2	-1458.12
2.21	-2187.99
2.22	-2913.36
2.23	-3638.21
2.24	-4361.7
2.25	-5079.07
2.26	-5762.86
2.27	-6445.09
2.28	-7125.92
2.29	-7803.28
2.3	-8478.54
2.31	-9143.45
2.32	-9806.32
2.33	-10466.9
2.34	-11124.9
2.35	-11761.4
2.36	-12257.6
2.37	-12746.8
2.38	-13098.1
2.39	-13446
2.4	-13777.1
2.41	-14094.8
2.42	-14408.8
2.43	-14718.4
2.44	-14999.5
2.45	-15243
2.46	-15467.8
2.47	-15688.2
2.48	-15897.6
2.49	-16101.2
2.5	-16298.5
2.51	-16489.2
2.52	-16676
2.53	-16856.5
2.54	-16856.4
2.55	-16830
2.56	420219
2.57	857289
2.58	1.29413e+06
2.59	-5433.66
2.6	-1.31715e+06
2.61	-2.62883e+06
2.62	-3.94005e+06
2.63	-5.24978e+06
2.64	-4.10079e+06
2.65	-2.94233e+06
2.66	-1.78264e+06
2.67	-621885
2.68	539591
2.69	1.70199e+06
2.7	2.86413e+06
2.71	4.02553e+06
2.72	5.177e+06
2.73	6.30035e+06
2.74	7.31747e+06
2.75	8.33279e+06
2.76	9.34622e+06
2.77	1.03577e+07
2.78	1.13667e+07
2.79	1.23183e+07
2.8	1.32671e+07
2.81	1.42111e+07
2.82	1.43753e+07
2.83	1.45336e+07
2.84	1.46883e+07
2.85	1.39234e+07
2.86	1.31533e+07
2.87	1.23745e+07
2.88	1.15889e+07
2.89	1.07921e+07
2.9	9.99077e+06
2.91	9.1178e+06
2.92	8.13531e+06
2.93	7.14804e+06
2.94	6.1588e+06
2.95	5.02565e+06
2.96	3.82543e+06
2.97	2.60374e+06
2.98	1.37953e+06
2.99	152764
3	-1.10027e+06
3.01	-2.35392e+06
3.02	-3.6073e+06
3.03	-4.86011e+06
3.04	-6.11187e+06
3.05	-7.36213e+06
3.06	-8.61076e+06
3.07	-9.85672e+06
3.08	-1.10987e+07
3.09	-1.23145e+07
3.1	-1.35229e+07
3.11	-1.47279e+07
